,ARID1B,CCL21,CCND2,CD3E,CDC20,CDK6,CDKN2A,CDKN2C,CHEK1,CKS2,COL1A1,ESR1,EZH2,FBLIM1,FGFR4,GAS1,IFNGR1,IGF2,KDR,KIF20A,KRT14,MDM4,MMP9,MUTYH,MYBL1,PGK1,PGR,PIM1,SPOP,TAGLN,TMEM30B,USF1,LINC02593,CCN1,ACTB,CASC3,GUSB,MRPL19,POP4,TTC21B,KIAA1715
caris_300,19.6752,0.627242,55.6443,0.937063,1.15136,31.2333,0.631072,2.9237,0.665296,3.01541,1830.88,2.81596,13.4623,20.2092,0.42656,17.2706,73.8463,1657.82,27.9381,8.37735,3.57742,70.6408,0.812202,9.72957,3.37243,315.913,18.7245,4.24997,49.6218,46.2109,15.001,33.7664,,5.79197,1812.1,46.0976,57.2538,24.1458,2.95274,34.5602,
caris_301,15.0767,0.283005,7.7174,8.13259,0.444234,7.40068,26.2582,1.48442,1.41312,0.346259,104.633,0.497437,1.14343,1.81959,0.592648,2.42485,85.922,138.369,1.57069,0.222825,14.4929,16.036,4.57947,6.87388,1.84253,29.5853,50.1116,2.17677,30.336,63.1298,51.1285,9.89025,,50.0073,740.278,17.2498,8.7752,6.21325,4.67397,9.26089,
caris_302,19.2557,0.239605,3.71047,0.888491,2.87197,5.09927,8.22961,1.10846,4.21813,17.6651,430.668,1.21144,2.78164,5.16816,0.344075,16.4133,118.07,40.6302,14.634,0.676255,40.3102,28.6484,1.04766,14.9718,1.03093,20.6088,30.4632,0.18863,24.2794,68.3718,283.096,9.89563,,43.2543,869.312,20.3108,15.2951,5.39429,2.01316,9.45779,
caris_303,38.3401,0.298915,23.0834,0.971298,0.691347,32.0543,15.7582,13.8716,21.4963,35.0933,229.299,0.441936,6.39309,6.85193,0.465826,45.8021,506.676,1336.92,14.5072,1.46571,9.79471,57.7175,0.358817,11.1794,5.98383,157.965,88.832,8.50485,95.2985,293.575,133.483,34.1049,,141.579,1802.81,45.3287,30.5097,38.3551,15.813,25.4902,
caris_304,63.8582,0.460894,34.3664,0.338585,2.07702,27.1306,5.55862,9.98085,8.5818,10.6691,303.178,0.360686,14.4262,7.1604,3.70315,38.0755,462.394,2983.76,39.6991,1.72655,1.75045,128.701,0.849595,10.1256,38.1268,90.3023,37.0599,11.9949,133.011,192.692,117.752,43.5721,,212.325,2091.46,68.4947,35.095,37.455,13.7258,65.5225,
caris_305,42.0749,0.399209,28.6785,1.53102,4.62466,19.0108,2.01427,2.49952,6.81094,11.8294,105.552,0.461153,19.5714,9.05039,2.07699,15.7564,857.92,613.138,23.4763,2.20733,0.588405,54.6231,0.900265,9.43535,3.78886,95.21,49.1543,1.80792,123.498,56.4772,268.625,29.2451,,26.8535,842.672,36.7306,22.7753,35.3353,13.6251,24.6816,
caris_306,29.1912,0.186201,30.2968,0.532559,1.06831,29.5255,0.450134,12.0589,17.4345,9.32909,500.245,0.734412,8.57954,8.11328,0.543554,14.6945,196.441,525.346,19.8227,4.15042,0.890146,86.7649,2.83977,9.01067,4.94553,70.724,38.0721,6.01451,84.8419,132.499,34.2954,22.6479,,33.4066,1407.86,42.6016,22.7287,28.3718,11.3825,33.736,
caris_307,61.4516,0.150762,72.3749,3.47378,11.0992,22.6359,2.87084,6.18278,2.20066,4.32843,57.4596,1.02376,15.5111,4.27684,0.339803,84.6907,587.218,139.871,17.7865,2.30815,0.749119,80.4908,6.66492,17.906,4.92431,33.7183,21.8954,1.03721,144.421,345.52,296.879,25.8567,,279.058,1652.91,33.8195,34.3082,17.1359,12.0748,56.5762,
caris_308,46.8248,0.123742,37.2515,1.43643,1.61343,26.2529,10.8989,4.83454,4.10496,6.52643,1017.99,0.918068,1.61134,1.57664,0.375577,52.6919,203.474,209.628,8.77599,0.44471,26.6712,54.3846,2.27834,17.4413,2.039,40.3948,24.6149,1.47373,92.814,336.721,214.974,29.9763,,242.182,1495.61,40.0559,36.4236,21.0725,11.4974,37.0811,
caris_309,42.0143,0.102729,9.82993,0.805707,4.5228,15.4821,1.94779,3.97348,18.5316,3.57775,57.4438,0.707257,4.57773,13.2188,2.68599,37.3504,243.75,169.085,13.67,1.32812,1.62719,60.3648,8.33212,15.3951,1.24269,119.154,6.89889,0.990338,100.093,124.164,365.914,29.1912,,20.9489,1492.05,34.8778,43.6949,15.5574,12.3765,17.7295,
caris_310,33.4634,0.297168,18.9114,1.39963,1.38105,14.5928,52.8628,4.0815,4.34413,16.3851,200.334,5.48125,8.15629,12.2823,1.48743,19.9345,117.536,190.121,24.6329,7.40148,6.03618,83.1955,0.401403,20.4542,8.85411,22.3711,20.181,1.21334,36.2225,213.338,99.3699,46.0979,,43.5733,834.072,20.7948,29.3877,21.2081,4.52398,64.0326,
caris_311,12.1799,0.123551,12.7913,0.876254,2.44628,18.0727,2.96901,3.99665,26.8686,41.9503,284.766,0.979666,10.2035,2.44298,1.11432,20.0007,61.1298,420.491,11.1433,4.7783,0.506711,29.7347,2.02547,3.33556,5.34255,55.1823,10.1568,1.94753,28.8097,119.555,132.97,13.377,,63.8596,486.629,23.2873,16.4836,14.8889,8.7041,11.8448,
caris_312,13.0397,0.172592,9.89379,0.827023,0.923592,19.2486,10.1959,11.4843,0.758958,1.91831,812.975,3.05083,28.4163,11.2903,1.5323,4.38849,48.3954,438.646,17.3305,11.047,4.98434,122.601,5.34461,16.059,28.9356,55.2241,53.7027,16.4909,76.7586,194.287,7.88827,21.7268,,27.5506,966.942,30.8219,22.253,51.7397,4.80947,42.2228,
caris_313,10.1953,0.134335,9.13769,0.347388,3.99718,2.02755,6.16107,0.620195,6.77709,10.5968,139.134,7.32476,2.03912,6.08913,4.13154,2.93234,48.7852,265.675,1.55729,0.223671,35.4267,12.6191,2.18455,4.52238,0.367607,18.4279,31.9171,0.333435,20.7703,69.0255,54.1146,6.48481,,3.60721,565.449,10.9449,4.84624,5.28531,3.04652,5.01776,
caris_314,24.2618,0.13368,40.6845,1.17009,1.38836,26.7746,2.79078,3.90919,3.68364,11.0201,487.964,5.25495,11.1306,13.7023,18.1523,38.0815,83.657,575.997,11.4108,3.09646,0.118505,55.7699,0.580389,15.7087,4.74745,37.6059,17.2625,4.33018,62.511,45.0576,85.2708,19.7762,,44.9348,1269.27,42.3816,25.1053,20.2935,3.95903,25.2997,
caris_315,36.8419,0.117806,25.2812,0.620036,3.06886,34.3963,3.8123,10.5944,1.37058,5.03803,366.834,3.16205,5.57066,5.77847,0.212427,50.1545,377.083,1760.94,9.84577,1.91168,24.3636,103.435,0.389293,12.9079,2.69621,111.295,12.2628,4.45936,98.0174,117.451,99.0215,49.7991,,25.5897,1713.8,64.9776,29.7383,21.4543,8.24551,32.6049,
caris_316,29.4695,0.487325,22.5543,4.84388,3.28238,4.06574,5.75765,5.72523,1.57038,3.4268,236.322,0.748843,5.8738,9.14279,0.563216,31.4286,123.012,90.1618,11.9455,1.85366,0.436225,46.6823,6.66028,12.5083,2.66786,23.57,16.0291,1.52518,60.4053,57.5978,226.589,20.3118,,33.6461,989.768,30.9622,15.7163,12.9554,8.12848,29.1251,
caris_317,14.1443,0.118361,5.64254,1.05523,0.219242,17.2034,5.26985,4.56582,5.46202,4.71794,96.551,30.6818,2.64396,3.33236,1.34737,25.619,141.379,275.619,2.27886,0.962464,0.289815,43.2987,0.639916,7.91805,0.774346,59.2747,8.35187,2.94244,49.687,87.1201,56.4494,22.1139,,105.468,1278.21,24.1968,19.6254,16.7628,5.76017,22.3083,
caris_318,13.1184,0.379636,20.0479,3.51227,2.26775,25.2085,2.12393,1.50664,1.05918,2.38778,235.691,1.02356,2.29623,5.46343,5.80615,10.4636,103.823,586.189,3.47169,0.944364,0.184475,44.4886,0.996462,6.27675,1.47984,50.2298,2.8466,1.45747,38.8465,44.4111,41.6972,13.3579,,29.594,716.38,29.3702,18.2422,14.8986,4.60312,13.6521,
caris_319,17.9048,0.182741,37.9379,8.58338,2.67516,23.1826,4.11895,5.38944,0.991149,2.8105,1169.41,0.643028,1.77403,1.61464,0.155641,4.50716,82.6635,499.634,5.32431,1.57477,4.64125,36.8641,3.0295,4.18529,1.29635,35.5798,62.1343,2.75851,32.2434,73.5535,88.5057,14.79,,42.2286,626.299,17.0325,31.1322,5.93824,2.56808,13.479,
caris_320,16.3818,0.551638,5.49679,1.20868,1.68287,11.1567,59.2951,10.0755,1.75425,3.37737,63.9933,6.81703,2.31512,3.18958,1.56138,27.0042,200.247,834.354,13.828,0.815196,6.58689,40.8848,0.446323,8.07535,2.22253,43.0099,19.6151,3.29872,26.0882,131.44,51.0349,14.2832,,71.3592,699.739,19.6505,12.587,10.4146,4.45555,14.1796,
caris_321,36.4202,0.85141,8.03135,0.481454,0.924203,47.957,7.8061,14.7148,9.44066,28.2198,197.469,6.04383,3.68982,2.5965,1.50125,4.22327,217.223,1733.7,68.7682,1.32543,1.56576,51.1754,1.28131,12.7226,2.31663,90.8435,13.8496,1.69493,41.1317,126.114,142.14,16.8424,,17.1018,907.659,41.0886,22.9656,12.3833,4.30004,20.3056,
caris_322,20.5479,0.637691,81.4258,2.88233,5.23452,68.0361,16.9851,3.56535,3.13621,11.0808,2057.18,0.756915,10.3468,12.7856,0.919353,4.18169,66.6631,2446.06,3.27463,9.98197,7.13668,85.8397,0.319672,11.8094,6.94458,96.6713,48.942,12.39,84.7449,101.966,15.5754,39.8741,,101.059,1158.66,54.9543,41.752,42.3563,5.91961,51.6079,
caris_323,50.1711,1.76101,44.18,2.10148,3.95838,10.9673,21.0451,2.19586,4.14434,11.7161,520.539,0.665984,5.05084,16.5777,2.69124,22.8657,304.024,259.082,46.9751,1.82123,0.619202,49.2606,3.31478,19.0505,2.90998,55.048,15.0698,10.2939,85.1273,290.469,610.411,40.618,,166.697,2277.84,46.4072,58.7603,14.4561,13.3659,28.2628,
caris_324,14.9578,0.689929,49.9374,0.175529,2.62928,43.0762,8.84093,7.66502,4.70926,31.2531,666.87,1.45737,8.10316,3.22622,11.6438,17.6244,110.481,160.089,2.50019,4.55077,9.36248,85.9274,0.138916,5.59723,3.2363,79.2477,38.5779,7.63009,34.8534,49.4513,62.359,27.0411,,18.3485,680.059,29.7248,27.2983,8.62554,7.56474,22.8664,
caris_325,45.462,0.217128,19.1445,1.00657,1.50535,31.3589,36.8876,14.7868,1.59568,2.17074,786.061,1.06001,10.4978,7.62316,0.542106,59.5286,322.561,1501.81,76.8142,5.65807,0.277944,115.582,0.362448,11.9926,6.75704,179.815,13.594,39.3761,87.3225,123.775,8.76052,31.7476,,82.122,1881.66,84.9624,44.5934,32.6342,11.3384,42.078,
caris_326,32.6128,0.196994,5.59007,1.28372,0.395484,14.8302,9.82717,3.75318,9.16959,5.65621,258.575,2.44638,6.63696,4.18263,2.23225,15.954,238.818,96.8252,65.1872,1.49577,6.64869,60.7408,1.15049,20.6104,1.38652,35.1676,10.2953,0.571835,53.926,76.0055,191.568,27.1762,,11.6552,1103.14,35.6075,23.2427,18.1028,7.54821,26.8956,
caris_327,30.04,0.109239,24.502,0.564249,3.06222,19.614,11.7292,15.3343,3.23719,1.42888,149.87,8.13399,10.6872,7.98188,0.574031,20.2973,401.5,1049.83,12.9209,7.15203,46.5999,81.9006,0.196697,12.9917,6.4446,55.7387,16.2648,3.71984,83.0733,161.415,83.2586,25.0439,,87.2158,1158.96,32.4194,29.077,46.2544,16.4783,40.8042,
caris_328,49.0335,0.191295,9.72947,2.33618,1.24972,7.19662,19.7134,13.3964,7.7771,9.78038,681.1,3.08107,7.61559,12.3768,2.19728,21.8431,363.084,18.5681,40.8596,2.74475,6.95715,93.6448,1.87531,52.7696,3.07424,45.9843,31.7706,1.97486,55.1189,153.889,265.119,39.1952,,56.6783,2104.69,45.4411,30.768,17.3997,10.2011,36.1771,
caris_329,45.5327,0.290775,38.1889,9.00208,2.86997,99.4275,10.6422,17.7122,3.49959,6.04472,517.972,2.64115,10.4695,3.41631,0.859066,9.71382,277.86,448.38,13.8958,1.25982,5.11163,135.561,56.2807,10.9856,7.4538,53.6518,8.57438,3.36373,113.871,38.5817,23.0464,42.2969,,60.0688,1297.45,53.4067,26.9346,52.8795,21.004,51.8668,
caris_330,55.4676,0.154878,21.3929,0.23847,4.53775,24.3609,46.5579,5.72507,19.3635,10.1752,1262.78,3.71488,6.73281,8.95044,0.659585,40.4563,208.557,219.325,18.3511,1.77771,11.3961,123.219,0.994228,30.3173,5.12997,48.5486,9.8052,2.45047,99.6002,219.46,84.8919,48.519,,50.2436,1829.12,58.3117,36.9873,20.7219,9.32603,61.3519,
caris_331,17.4313,0.129855,23.2085,0.676892,0.77252,38.5965,4.86836,11.5325,61.9063,10.8677,276.834,1.09791,14.6487,10.0981,1.86143,16.8451,72.7102,460.36,6.87674,7.88114,9.09463,86.5891,4.00037,14.6506,16.863,50.5963,54.8007,2.24797,91.4752,211.153,38.16,31.6114,,34.7894,1103.71,36.3664,25.7659,16.9981,13.3588,45.7652,
caris_332,53.9542,1.05166,42.1092,0.504448,13.1071,39.9296,8.05838,7.31255,2.01185,6.27061,131.642,2.55485,21.5734,13.1767,2.75064,11.5652,140.192,79.8131,25.7889,20.4925,11.5155,141.989,0.76246,15.3662,27.4704,31.3146,9.973,12.1063,142.289,20.9145,57.0306,22.506,,34.0604,527.703,22.7364,45.8075,60.1649,18.2862,35.477,
caris_333,21.7752,0.230585,5.50786,4.2278,0.581215,18.4234,11.2653,1.92723,3.05097,9.8946,459.761,4.35146,3.1692,5.34496,1.77727,5.98551,102.383,518.202,9.95759,1.01995,3.71276,45.8056,0.612889,7.83753,1.15996,32.5405,1.08157,1.83472,34.9858,145.512,174.902,13.4107,,143.403,1095.58,23.8451,25.2672,13.3566,4.26703,15.0633,
caris_334,12.5663,0.102562,25.8449,3.02477,0.748738,26.2629,99.763,14.3261,3.80386,14.0832,229.272,3.20505,8.2253,4.77322,3.38263,14.8468,114.527,736.465,7.18443,1.39505,9.9753,60.2764,1.84234,8.74428,3.50232,39.4807,102.03,0.992374,35.0862,75.2652,39.5709,18.5079,,7.94616,812.45,31.0715,13.8362,21.9372,9.72456,21.1873,
caris_335,60.2143,0.122157,10.8738,0.724733,2.19163,41.2317,1.34679,8.3458,17.6193,32.3931,812.597,1.6924,9.72371,8.09012,1.96179,15.4106,345.47,627.129,14.5448,4.20465,0.159427,113.773,4.21776,46.1641,5.6908,34.7928,28.2205,1.21567,136.131,59.0283,267.292,37.886,,48.3906,1742.96,58.8569,65.2239,24.5569,10.8252,56.9019,
caris_336,15.7496,0.673392,2.99178,1.93644,3.37692,11.0784,2.97111,13.951,2.31354,3.75331,1006.55,3.1505,30.8112,6.19707,3.18775,8.24314,45.796,827.88,10.8718,17.8079,0.134237,152.156,0.443288,10.1119,7.89265,44.8066,1.62285,6.9138,62.1564,78.9489,15.2401,41.7432,,21.0882,949.164,68.7081,31.648,27.8497,8.54222,35.5842,
caris_337,27.4804,0.18827,46.8104,0.476887,1.78294,138.354,3.0204,22.7047,4.37616,14.4591,110.531,7.86423,5.28536,16.5664,0.843109,5.26611,59.8813,28.8027,5.01912,1.31643,0.258757,69.5544,0.725191,20.2084,5.89989,25.0946,5.84641,1.89923,38.7177,18.5759,1.32687,22.4804,,4.41564,1413.98,38.2871,41.1945,21.5763,7.92119,52.2531,
caris_338,33.852,1.56809,22.1168,1.66465,0.414145,16.267,1.88091,10.5006,1.5012,4.3533,118.849,3.23138,11.5647,5.93026,1.21754,29.0613,483.731,280.962,13.377,6.38862,245.686,54.2309,2.06796,12.9791,4.35519,46.1221,46.8239,0.206851,71.3198,100.984,143.905,36.1203,,26.1294,588.42,36.2608,26.449,16.6922,7.75892,33.1431,
caris_339,22.0595,0.605451,19.9255,3.94597,1.44622,2.42984,4.92262,2.6765,11.9769,31.3562,186.169,5.35635,2.66114,5.22938,1.03991,33.3979,224.502,599.366,6.52752,0.747583,1.20325,40.2926,4.23623,12.5175,1.9321,44.169,40.4219,0.667354,42.1009,110.727,204.814,24.0425,,47.1074,1639.63,24.0272,21.9984,10.7939,4.56365,19.3341,
caris_340,15.0505,0.125821,33.8014,0.271875,1.03925,67.7017,27.9866,11.4882,11.1284,5.36918,2067.58,1.91829,18.145,1.91492,4.57485,4.74937,73.7346,1769.72,4.19047,15.5802,94.2443,74.6823,0.543162,8.33562,7.9209,39.4349,2.85038,5.65643,67.421,89.8695,31.8089,38.2293,,20.9223,1249.57,36.2668,28.8695,39.6975,7.39319,34.547,
caris_341,54.1842,0.220966,30.6775,12.6402,4.30594,61.9495,7.11912,18.8121,37.2792,38.5467,591.052,5.15119,9.84089,4.88717,0.223543,20.8634,315.779,2937.55,108.755,2.02593,32.3547,76.2514,0.433583,12.9732,5.29392,49.7961,59.6812,5.71402,162.289,176.641,134.599,32.9755,,222.419,1119.65,61.2399,20.0093,14.8972,6.68816,63.1933,
caris_342,12.3297,0.191275,9.1051,2.89927,1.68482,16.0464,43.2252,4.54508,4.2888,11.3231,243.532,2.14998,32.388,4.94258,3.40018,2.53454,177.7,1948.32,11.8707,16.2191,3.21515,109.286,24.0773,13.8625,23.3117,73.0853,0.371387,2.38274,90.5917,166.785,37.5349,29.2152,,6.34459,953.45,25.6421,23.4324,34.5663,12.1327,62.3766,
caris_343,33.6587,0.102499,10.6281,0.849099,1.03041,19.382,5.16235,10.6841,18.5079,48.1147,521.813,4.06356,9.74283,6.26936,1.52693,32.0796,112.612,1657.51,19.3196,5.16753,4.86098,92.9799,2.04178,7.70057,5.90169,46.5706,27.6771,5.65824,65.9346,90.4569,56.8458,27.4706,,51.4188,1412.65,36.2644,30.9886,22.1814,7.17263,35.0056,
caris_344,21.2325,0.139938,29.0615,1.00769,1.6165,45.9024,9.07692,6.55967,4.17643,11.3381,2385.1,1.4521,8.91073,6.87946,16.307,2.87514,70.1541,1538.97,10.1624,10.2402,0.512818,137.366,2.87031,12.5178,3.87606,45.5047,80.1679,17.9118,81.1689,373.547,13.1301,41.8797,,30.9294,1397.69,57.2842,43.4928,22.2257,9.37444,38.6837,
caris_345,51.9535,0.216963,31.6112,2.71764,2.74375,94.9468,6.06306,26.3891,10.7848,18.2764,594.623,31.0185,16.324,6.67401,2.1054,32.8711,373.548,639.749,38.6812,2.61786,0.9729,137.217,7.45471,16.3405,8.09946,91.6289,1.22339,4.61071,114.537,303.479,267.487,47.7577,,125.667,2155.38,58.4972,44.1087,30.0372,11.3261,75.4063,
caris_346,30.1298,0.284914,38.7242,0.562701,0.278019,34.9815,28.0252,2.33986,5.04442,17.7489,1132.33,1.64755,19.5122,18.9326,0.1873,19.3544,152.154,1176.19,7.15186,11.8212,25.0173,152.573,4.65395,11.8194,4.98127,63.3306,2.18397,7.49427,61.4194,174.257,27.1287,54.758,,23.8806,984.885,64.7291,47.1297,16.4864,4.30557,43.9894,
caris_347,39.0071,2.20814,57.3674,1.33,0.577999,6.92442,0.754076,12.267,5.3309,3.55373,1075.16,19.8597,6.01208,9.06335,10.3957,32.2497,383.624,1394.43,42.0251,4.33746,13.5893,153.851,7.0998,12.0458,6.0399,51.0567,22.2115,5.74801,58.4706,149.245,45.7416,41.3504,,16.1465,1690.67,60.7242,43.0334,24.4366,11.4822,36.4526,
caris_348,72.3915,0.474408,19.2693,0.643376,0.543638,52.1865,14.1639,2.53626,4.38806,30.9361,412.09,1.73999,7.08279,20.0639,0.188447,71.8697,469.247,436.557,31.1446,1.68296,5.53694,115.861,1.5735,31.2744,3.18867,50.5245,2.00762,0.834479,133.76,179.703,662.868,34.5683,,163.035,1895.25,78.1546,42.2098,34.9083,12.0508,62.9627,
caris_349,23.06,0.111342,2.39771,6.10051,0.975893,29.4046,9.27875,5.78422,2.12056,6.38103,1001.88,1.14692,6.78974,3.81168,0.422879,9.578,27.9016,1337.03,5.56429,2.87645,65.3269,55.098,0.889712,13.2776,3.79458,30.8548,4.45494,4.44649,37.6477,26.9212,14.4358,15.3693,,4.30279,602.964,24.5797,14.6887,12.6177,4.48739,19.156,
caris_350,8.03671,1.21026,6.54595,2.09247,2.80893,12.9302,0.311203,5.61021,14.2203,14.1856,129.125,2.19447,5.06732,1.38795,0.954724,11.1943,70.6611,1296.62,10.0181,1.58155,0.435704,28.431,0.334297,6.69849,3.82614,47.6518,7.46075,1.41215,38.8687,18.2512,45.8566,15.6082,,12.9364,553.989,17.3081,12.6488,8.79552,3.90168,14.4634,
caris_351,54.6653,0.923013,24.9904,1.01377,1.31681,14.8313,14.6487,5.01426,7.92969,21.6633,369.217,0.982827,9.65298,10.3915,0.28234,13.2631,355.187,190.493,7.6055,4.67328,1.43357,79.9689,1.0933,35.7263,16.9365,60.5555,38.3033,4.47028,112.495,155.107,254.313,43.915,,76.4786,2413.14,61.0264,44.8538,30.9427,11.5738,54.4877,
caris_352,20.9331,6.09534,14.0785,0.246793,0.368169,24.0533,1.90648,4.78408,3.05532,14.7285,2032,2.98584,12.0582,17.4279,8.91633,4.23108,47.2417,251.196,11.792,8.89538,5.3453,37.3221,1.11556,9.24239,4.90134,72.7155,7.61592,8.14463,37.7562,74.7639,10.7184,38.9217,,30.1061,1949.83,29.6537,44.127,6.96089,2.58715,10.2035,
caris_353,31.8905,0.492929,14.7378,1.8708,1.30581,19.4983,10.0858,12.1921,23.6472,61.2796,123.826,1.69066,9.15971,3.09655,0.246495,37.9834,169.423,2712.87,17.0885,1.46188,2.26919,73.1651,0.650813,16.3547,4.59635,64.1556,4.87697,4.05016,53.4343,100.121,96.6997,27.3256,,67.3102,1324.27,41.1726,23.7664,20.0592,10.0597,45.5589,
caris_354,26.3447,0.154564,14.2367,0.800424,3.71688,200.303,7.70193,15.3971,3.12657,8.26848,3535.06,2.19386,15.1982,24.7948,0.743883,12.8901,97.9973,307.959,6.97873,8.28551,3.74804,91.6661,0.61443,25.2699,73.9555,84.6847,131.742,23.0939,84.6042,211.017,1.05385,44.4591,,131.226,3752.68,53.4789,47.3313,31.6156,17.1365,39.6227,
caris_355,51.8072,0.297853,33.5438,5.91583,0.943824,6.62111,4.46642,2.47689,3.87619,14.1355,672.721,1.03923,11.0682,15.5715,1.8826,22.0786,572.187,216.438,14.0594,1.95885,0.63761,75.8315,1.37614,26.7325,6.79145,87.0838,6.79083,2.06923,84.2853,539.495,296.269,44.3962,,87.7098,2716.04,70.8594,44.0272,42.969,12.8822,43.0271,
caris_356,28.4551,0.76833,13.866,1.56178,0.933092,40.9219,6.78638,10.9877,7.57657,27.0442,1090.38,2.27941,5.54948,4.60417,1.36728,22.6934,181.266,516.894,10.8901,3.93082,21.8932,59.4125,29.5018,15.3271,2.46706,55.2558,42.7232,3.03142,64.8877,374.415,99.5805,29.017,,73.1158,1931.11,37.2322,38.9018,23.8955,7.55567,23.5233,
caris_357,29.9555,0.356229,3.71153,0.515896,3.26548,30.2836,1.24116,7.98791,9.19026,5.80474,1492.87,2.05261,15.8438,5.55754,1.56881,18.0575,236.91,2281.85,9.23514,5.52588,1.35408,42.0118,2.57198,11.6985,8.19989,83.1241,84.9633,5.74924,51.8855,43.9649,34.7225,40.0521,,15.297,1737.45,44.1238,50.5277,23.5339,7.241,39.6439,
caris_358,59.3408,0.177866,16.421,1.69182,1.28258,37.767,19.1261,24.5274,1.78861,3.89447,282.469,0.682191,24.6648,7.29179,1.56232,26.2503,543.027,822.117,24.5601,4.91082,1.39589,299.19,0.612725,11.9579,10.3242,107.438,43.0663,4.05557,152.079,221.189,179.908,72.8494,,67.3367,1688.63,48.5402,29.494,18.7053,11.3532,85.4707,
caris_359,21.1396,0.245645,8.04581,0.266507,0.736518,15.8911,0.430772,18.9083,1.70057,3.59893,428.498,0.995878,2.50143,2.87979,0.870401,23.2808,178.285,654.031,13.0566,0.749944,4.12391,42.8849,0.445255,9.66514,1.51624,38.9722,107.15,0.69652,62.3039,176.486,102.233,21.7074,,74.0915,960.516,28.2704,22.6389,16.0996,6.01927,25.7496,
caris_360,53.2323,0.980238,18.3506,0.291223,0.115325,32.2052,35.177,5.42698,3.78295,8.16207,1692.71,3.38555,7.59318,4.39137,0.283171,55.1545,450.611,2428.83,21.1053,3.05098,46.8433,99.215,1.10837,40.1513,4.36957,78.5944,23.7415,2.94573,111.638,182.437,537.664,60.1763,,315.583,1856.54,57.3422,50.87,31.9281,13.9759,39.9906,
